USER_ID,SEC_UID,USER_DESCRIPTION,SCHOOL,USER_NAME,USER_SEX,USER_BIRTHDAY,USER_IMAGE,USER_CITY,USER_INTEREST_NUM,USER_FANS,BE_PRAISED_NUM,WORKS_NUM,DYNAMIC,FAVORITE_WORKS
6803690253917389829,MS4wLjABAAAAwJdLZTz0zH7Z2qtYD1yTdzfbGh20GA1R1vvwLH9Sbgn_7MJZ5cxlH7EPaqxaxIem,"Hello everyone, everyone please follow and support me",,成都,男,1900-01-01,http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg,,0,4414,15758,211,"[{'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664692392503345.mp3', 'DURATION': 17530, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #funny #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 8, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6818722759149980930', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6818722759149980930/?region=TW&mid=6818560506752748290&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/07a016d6ba5983ed443f1bc009fdb572.mp3', 'DURATION': 26981, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #funny #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 5, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6818685275565214978', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6818685275565214978/?region=TW&mid=6818743084503829249&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/a08ef5f5cc100f401ecfdf392d45cb31.mp3', 'DURATION': 27399, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #funny #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 4, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6818722054670388482', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6818722054670388482/?region=TW&mid=6818743042980317954&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/c22b0d679677ee7def47f9716f6f8ed5.mp3', 'DURATION': 16114, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #funny #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 9, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6818720375938075906', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6818720375938075906/?region=TW&mid=6818742993675275010&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/c135f4d7b846cb377bde642ecc697536.mp3', 'DURATION': 15765, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #funny #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 5, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6818685275565198594', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6818685275565198594/?region=TW&mid=6818742849337559810&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/f015257aff28e0f34cd9e833810b4aef.mp3', 'DURATION': 17414, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #funny #hot #follow #foryou', 'COMMENT_COUNT': 1, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 17, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6818681082188287234', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6818681082188287234/?region=TW&mid=6818742797286312706&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664228214641697.mp3', 'DURATION': 22313, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #fun #Hot #follow #foryou', 'COMMENT_COUNT': 1, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 43, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6816714668803902722', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6816714668803902722/?region=TW&mid=6816672908778162945&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664232327997442.mp3', 'DURATION': 23916, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #fun #Hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 29, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6816713301880261889', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6816713301880261889/?region=TW&mid=6816680448723356417&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664230813801489.mp3', 'DURATION': 18505, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #fun #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 1, 'LIKE_NUM': 37, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6816713173031275777', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6816713173031275777/?region=TW&mid=6816675272943864577&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664229917453313.mp3', 'DURATION': 21129, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #fun #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 22, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6816713057067207937', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6816713057067207937/?region=TW&mid=6816675843947891457&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664232007344177.mp3', 'DURATION': 34713, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #fun #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 25, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6816712979757681921', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6816712979757681921/?region=TW&mid=6816684899207072513&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664228369308722.mp3', 'DURATION': 20200, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #fun #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 1, 'LIKE_NUM': 37, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6816712800493227266', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6816712800493227266/?region=TW&mid=6816674346086484738&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664225686475810.mp3', 'DURATION': 29976, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #fun #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 28, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6816711885384092929', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6816711885384092929/?region=TW&mid=6816660005081615105&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664228997771266.mp3', 'DURATION': 20433, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #fun #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 22, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6816711821244861697', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6816711821244861697/?region=TW&mid=6816681708063116034&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1664229903357969.mp3', 'DURATION': 13304, 'TITLE': '成都', 'CONTENT': '#tiktok #food #trending #happy #eating #like #fun #hot #follow #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 39, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6816711769700961538', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6816711769700961538/?region=TW&mid=6816685934914931458&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1663955857599505.mp3', 'DURATION': 17646, 'TITLE': '成都', 'CONTENT': '#food#trending #like#good#entertainment#mukbang#asmrfood #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 36, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6815565011923078401', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6815565011923078401/?region=TW&mid=6815560671317560065&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1663957081153538.mp3', 'DURATION': 17623, 'TITLE': '成都', 'CONTENT': '#food#trending #like#good#entertainment#mukbang#asmrfood #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 31, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6815567232442060033', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6815567232442060033/?region=TW&mid=6815561882322193154&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1663955850415137.mp3', 'DURATION': 17460, 'TITLE': '成都', 'CONTENT': '#food#trending #like#good#entertainment#mukbang#asmrfood #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 41, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6815565641584577794', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6815565641584577794/?region=TW&mid=6815563899551697665&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1663956950158385.mp3', 'DURATION': 57608, 'TITLE': '成都', 'CONTENT': '#food#trending #like#good#entertainment#mukbang#asmrfood #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 43, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6815567362327104769', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6815567362327104769/?region=TW&mid=6815560656708766465&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}, {'MUSIC': 'https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/1663955888954385.mp3', 'DURATION': 57608, 'TITLE': '成都', 'CONTENT': '#food#trending #like#good#entertainment#mukbang#asmrfood #foryou', 'COMMENT_COUNT': 0, 'COMMENT_CONTANT': '', 'REPEAT_COUNT': 0, 'LIKE_NUM': 42, 'POST_USER_IMAGE': 'http://p16.muscdn.com/img/musically-maliva-obj/1661058476797957~c5_100x100.jpeg', 'AUTHOR_USER_ID': 6803690253917389829, 'AWEME_ID': '6815566344159825153', 'AWEME_URL': 'https://t.tiktok.com/i18n/share/video/6815566344159825153/?region=TW&mid=6815560384984910593&u_code=dc3l0blah97la1&preview_pb=0&language=en&_d=dc4dgjjhg2l29i'}]",[]
